rowname,factor,Freq,cumFreq,relative,cumProp,d1,d2,d3,TimeofDay
102,102,1,1502,0.000632511068943707,0.950031625553447,Grp,M,SIP-L2-2,Night
103,103,1,1503,0.000632511068943707,0.950664136622391,Grp,M,SIP-L2-2,Night
105,105,1,1504,0.000632511068943707,0.951296647691335,Grp,M,SIP-L2-2,Night
106,106,2,1506,0.00126502213788741,0.952561669829222,Grp,M,SIP-L2-2,Night
107,107,1,1507,0.000632511068943707,0.953194180898166,Grp,M,SIP-L2-2,Night
108,108,4,1511,0.00253004427577483,0.95572422517394,Grp,M,SIP-L2-2,Night
109,109,3,1514,0.00189753320683112,0.957621758380772,Grp,M,SIP-L2-2,Night
111,111,3,1517,0.00189753320683112,0.959519291587603,Grp,M,SIP-L2-2,Night
112,112,1,1518,0.000632511068943707,0.960151802656546,Grp,M,SIP-L2-2,Night
113,113,3,1521,0.00189753320683112,0.962049335863378,Grp,M,SIP-L2-2,Night
115,115,1,1522,0.000632511068943707,0.962681846932321,Grp,M,SIP-L2-2,Night
116,116,1,1523,0.000632511068943707,0.963314358001265,Grp,M,SIP-L2-2,Night
120,120,2,1525,0.00126502213788741,0.964579380139152,Grp,M,SIP-L2-2,Night
121,121,1,1526,0.000632511068943707,0.965211891208096,Grp,M,SIP-L2-2,Night
124,124,1,1527,0.000632511068943707,0.96584440227704,Grp,M,SIP-L2-2,Night
126,126,1,1528,0.000632511068943707,0.966476913345983,Grp,M,SIP-L2-2,Night
128,128,1,1529,0.000632511068943707,0.967109424414927,Grp,M,SIP-L2-2,Night
129,129,2,1531,0.00126502213788741,0.968374446552815,Grp,M,SIP-L2-2,Night
130,130,1,1532,0.000632511068943707,0.969006957621758,Grp,M,SIP-L2-2,Night
132,132,2,1534,0.00126502213788741,0.970271979759646,Grp,M,SIP-L2-2,Night
134,134,1,1535,0.000632511068943707,0.970904490828589,Grp,M,SIP-L2-2,Night
137,137,1,1536,0.000632511068943707,0.971537001897533,Grp,M,SIP-L2-2,Night
138,138,2,1538,0.00126502213788741,0.972802024035421,Grp,M,SIP-L2-2,Night
140,140,2,1540,0.00126502213788741,0.974067046173308,Grp,M,SIP-L2-2,Night
143,143,1,1541,0.000632511068943707,0.974699557242252,Grp,M,SIP-L2-2,Night
145,145,2,1543,0.00126502213788741,0.975964579380139,Grp,M,SIP-L2-2,Night
150,150,2,1545,0.00126502213788741,0.977229601518026,Grp,M,SIP-L2-2,Night
151,151,1,1546,0.000632511068943707,0.97786211258697,Grp,M,SIP-L2-2,Night
152,152,2,1548,0.00126502213788741,0.979127134724858,Grp,M,SIP-L2-2,Night
153,153,1,1549,0.000632511068943707,0.979759645793801,Grp,M,SIP-L2-2,Night
156,156,1,1550,0.000632511068943707,0.980392156862745,Grp,M,SIP-L2-2,Night
157,157,1,1551,0.000632511068943707,0.981024667931689,Grp,M,SIP-L2-2,Night
162,162,1,1552,0.000632511068943707,0.981657179000632,Grp,M,SIP-L2-2,Night
165,165,1,1553,0.000632511068943707,0.982289690069576,Grp,M,SIP-L2-2,Night
172,172,1,1554,0.000632511068943707,0.98292220113852,Grp,M,SIP-L2-2,Night
173,173,1,1555,0.000632511068943707,0.983554712207464,Grp,M,SIP-L2-2,Night
178,178,2,1557,0.00126502213788741,0.984819734345351,Grp,M,SIP-L2-2,Night
182,182,1,1558,0.000632511068943707,0.985452245414295,Grp,M,SIP-L2-2,Night
188,188,1,1559,0.000632511068943707,0.986084756483239,Grp,M,SIP-L2-2,Night
192,192,1,1560,0.000632511068943707,0.986717267552182,Grp,M,SIP-L2-2,Night
195,195,1,1561,0.000632511068943707,0.987349778621126,Grp,M,SIP-L2-2,Night
199,199,1,1562,0.000632511068943707,0.98798228969007,Grp,M,SIP-L2-2,Night
201,201,1,1563,0.000632511068943707,0.988614800759013,Grp,M,SIP-L2-2,Night
202,202,1,1564,0.000632511068943707,0.989247311827957,Grp,M,SIP-L2-2,Night
206,206,1,1565,0.000632511068943707,0.989879822896901,Grp,M,SIP-L2-2,Night
209,209,1,1566,0.000632511068943707,0.990512333965844,Grp,M,SIP-L2-2,Night
226,226,1,1567,0.000632511068943707,0.991144845034788,Grp,M,SIP-L2-2,Night
227,227,1,1568,0.000632511068943707,0.991777356103732,Grp,M,SIP-L2-2,Night
229,229,1,1569,0.000632511068943707,0.992409867172675,Grp,M,SIP-L2-2,Night
232,232,1,1570,0.000632511068943707,0.993042378241619,Grp,M,SIP-L2-2,Night
239,239,1,1571,0.000632511068943707,0.993674889310563,Grp,M,SIP-L2-2,Night
250,250,1,1572,0.000632511068943707,0.994307400379507,Grp,M,SIP-L2-2,Night
254,254,1,1573,0.000632511068943707,0.99493991144845,Grp,M,SIP-L2-2,Night
263,263,1,1574,0.000632511068943707,0.995572422517394,Grp,M,SIP-L2-2,Night
276,276,1,1575,0.000632511068943707,0.996204933586338,Grp,M,SIP-L2-2,Night
283,283,1,1576,0.000632511068943707,0.996837444655282,Grp,M,SIP-L2-2,Night
297,297,1,1577,0.000632511068943707,0.997469955724225,Grp,M,SIP-L2-2,Night
318,318,1,1578,0.000632511068943707,0.998102466793169,Grp,M,SIP-L2-2,Night
409,409,1,1579,0.000632511068943707,0.998734977862113,Grp,M,SIP-L2-2,Night
419,419,1,1580,0.000632511068943707,0.999367488931056,Grp,M,SIP-L2-2,Night
457,457,1,1581,0.000632511068943707,1,Grp,M,SIP-L2-2,Night
5,5,135,135,0.106635071090047,0.106635071090047,Grp,M,CS,Night
6,6,111,246,0.0876777251184834,0.194312796208531,Grp,M,CS,Night
7,7,86,332,0.0679304897314376,0.262243285939968,Grp,M,CS,Night
8,8,70,402,0.0552922590837283,0.317535545023697,Grp,M,CS,Night
9,9,62,464,0.0489731437598736,0.36650868878357,Grp,M,CS,Night
10,10,56,520,0.0442338072669826,0.410742496050553,Grp,M,CS,Night
11,11,54,574,0.042654028436019,0.453396524486572,Grp,M,CS,Night
12,12,37,611,0.0292259083728278,0.4826224328594,Grp,M,CS,Night
13,13,37,648,0.0292259083728278,0.511848341232228,Grp,M,CS,Night
14,14,28,676,0.0221169036334913,0.533965244865719,Grp,M,CS,Night
15,15,34,710,0.0268562401263823,0.560821484992101,Grp,M,CS,Night
16,16,28,738,0.0221169036334913,0.582938388625593,Grp,M,CS,Night
17,17,16,754,0.0126382306477093,0.595576619273302,Grp,M,CS,Night
18,18,21,775,0.0165876777251185,0.61216429699842,Grp,M,CS,Night
19,19,18,793,0.014218009478673,0.626382306477093,Grp,M,CS,Night
20,20,23,816,0.0181674565560821,0.644549763033175,Grp,M,CS,Night
21,21,12,828,0.00947867298578199,0.654028436018957,Grp,M,CS,Night
22,22,16,844,0.0126382306477093,0.666666666666667,Grp,M,CS,Night
23,23,11,855,0.00868878357030016,0.675355450236967,Grp,M,CS,Night
24,24,17,872,0.0134281200631912,0.688783570300158,Grp,M,CS,Night
25,25,20,892,0.0157977883096367,0.704581358609795,Grp,M,CS,Night
26,26,7,899,0.00552922590837283,0.710110584518167,Grp,M,CS,Night
27,27,7,906,0.00552922590837283,0.71563981042654,Grp,M,CS,Night
28,28,10,916,0.00789889415481833,0.723538704581359,Grp,M,CS,Night
29,29,12,928,0.00947867298578199,0.733017377567141,Grp,M,CS,Night
30,30,9,937,0.00710900473933649,0.740126382306477,Grp,M,CS,Night
31,31,17,954,0.0134281200631912,0.753554502369668,Grp,M,CS,Night
32,32,14,968,0.0110584518167457,0.764612954186414,Grp,M,CS,Night
33,33,11,979,0.00868878357030016,0.773301737756714,Grp,M,CS,Night
34,34,9,988,0.00710900473933649,0.780410742496051,Grp,M,CS,Night
35,35,9,997,0.00710900473933649,0.787519747235387,Grp,M,CS,Night
36,36,6,1003,0.004739336492891,0.792259083728278,Grp,M,CS,Night
37,37,7,1010,0.00552922590837283,0.797788309636651,Grp,M,CS,Night
38,38,7,1017,0.00552922590837283,0.803317535545024,Grp,M,CS,Night
39,39,6,1023,0.004739336492891,0.808056872037915,Grp,M,CS,Night
40,40,6,1029,0.004739336492891,0.812796208530806,Grp,M,CS,Night
41,41,6,1035,0.004739336492891,0.817535545023697,Grp,M,CS,Night
42,42,4,1039,0.00315955766192733,0.820695102685624,Grp,M,CS,Night
43,43,6,1045,0.004739336492891,0.825434439178515,Grp,M,CS,Night
44,44,3,1048,0.0023696682464455,0.827804107424961,Grp,M,CS,Night
45,45,8,1056,0.00631911532385466,0.834123222748815,Grp,M,CS,Night
46,46,5,1061,0.00394944707740916,0.838072669826224,Grp,M,CS,Night
47,47,3,1064,0.0023696682464455,0.84044233807267,Grp,M,CS,Night
48,48,3,1067,0.0023696682464455,0.842812006319115,Grp,M,CS,Night
49,49,4,1071,0.00315955766192733,0.845971563981043,Grp,M,CS,Night
50,50,4,1075,0.00315955766192733,0.84913112164297,Grp,M,CS,Night
51,51,4,1079,0.00315955766192733,0.852290679304897,Grp,M,CS,Night
52,52,4,1083,0.00315955766192733,0.855450236966825,Grp,M,CS,Night
53,53,6,1089,0.004739336492891,0.860189573459716,Grp,M,CS,Night
54,54,5,1094,0.00394944707740916,0.864139020537125,Grp,M,CS,Night
55,55,3,1097,0.0023696682464455,0.86650868878357,Grp,M,CS,Night
57,57,1,1098,0.000789889415481833,0.867298578199052,Grp,M,CS,Night
58,58,3,1101,0.0023696682464455,0.869668246445498,Grp,M,CS,Night
59,59,2,1103,0.00157977883096367,0.871248025276461,Grp,M,CS,Night
60,60,4,1107,0.00315955766192733,0.874407582938389,Grp,M,CS,Night
61,61,4,1111,0.00315955766192733,0.877567140600316,Grp,M,CS,Night
62,62,3,1114,0.0023696682464455,0.879936808846762,Grp,M,CS,Night
63,63,6,1120,0.004739336492891,0.884676145339653,Grp,M,CS,Night
64,64,1,1121,0.000789889415481833,0.885466034755134,Grp,M,CS,Night
66,66,4,1125,0.00315955766192733,0.888625592417062,Grp,M,CS,Night
67,67,3,1128,0.0023696682464455,0.890995260663507,Grp,M,CS,Night
68,68,2,1130,0.00157977883096367,0.892575039494471,Grp,M,CS,Night
69,69,3,1133,0.0023696682464455,0.894944707740916,Grp,M,CS,Night
70,70,1,1134,0.000789889415481833,0.895734597156398,Grp,M,CS,Night
71,71,4,1138,0.00315955766192733,0.898894154818325,Grp,M,CS,Night
72,72,2,1140,0.00157977883096367,0.900473933649289,Grp,M,CS,Night
73,73,2,1142,0.00157977883096367,0.902053712480253,Grp,M,CS,Night
74,74,1,1143,0.000789889415481833,0.902843601895735,Grp,M,CS,Night
75,75,2,1145,0.00157977883096367,0.904423380726698,Grp,M,CS,Night
76,76,3,1148,0.0023696682464455,0.906793048973144,Grp,M,CS,Night
77,77,1,1149,0.000789889415481833,0.907582938388625,Grp,M,CS,Night
78,78,2,1151,0.00157977883096367,0.909162717219589,Grp,M,CS,Night
79,79,4,1155,0.00315955766192733,0.912322274881517,Grp,M,CS,Night
80,80,2,1157,0.00157977883096367,0.91390205371248,Grp,M,CS,Night
81,81,5,1162,0.00394944707740916,0.917851500789889,Grp,M,CS,Night
82,82,1,1163,0.000789889415481833,0.918641390205371,Grp,M,CS,Night
83,83,1,1164,0.000789889415481833,0.919431279620853,Grp,M,CS,Night
84,84,2,1166,0.00157977883096367,0.921011058451817,Grp,M,CS,Night
85,85,1,1167,0.000789889415481833,0.921800947867299,Grp,M,CS,Night
87,87,1,1168,0.000789889415481833,0.92259083728278,Grp,M,CS,Night
88,88,2,1170,0.00157977883096367,0.924170616113744,Grp,M,CS,Night
89,89,2,1172,0.00157977883096367,0.925750394944708,Grp,M,CS,Night
92,92,1,1173,0.000789889415481833,0.92654028436019,Grp,M,CS,Night
93,93,1,1174,0.000789889415481833,0.927330173775671,Grp,M,CS,Night
94,94,2,1176,0.00157977883096367,0.928909952606635,Grp,M,CS,Night
95,95,3,1179,0.0023696682464455,0.931279620853081,Grp,M,CS,Night
96,96,1,1180,0.000789889415481833,0.932069510268562,Grp,M,CS,Night
98,98,1,1181,0.000789889415481833,0.932859399684044,Grp,M,CS,Night
100,100,1,1182,0.000789889415481833,0.933649289099526,Grp,M,CS,Night
104,104,1,1183,0.000789889415481833,0.934439178515008,Grp,M,CS,Night
107,107,2,1185,0.00157977883096367,0.936018957345972,Grp,M,CS,Night
109,109,2,1187,0.00157977883096367,0.937598736176935,Grp,M,CS,Night
110,110,1,1188,0.000789889415481833,0.938388625592417,Grp,M,CS,Night
111,111,4,1192,0.00315955766192733,0.941548183254344,Grp,M,CS,Night
112,112,1,1193,0.000789889415481833,0.942338072669826,Grp,M,CS,Night
115,115,1,1194,0.000789889415481833,0.943127962085308,Grp,M,CS,Night
116,116,1,1195,0.000789889415481833,0.94391785150079,Grp,M,CS,Night
117,117,1,1196,0.000789889415481833,0.944707740916272,Grp,M,CS,Night
118,118,2,1198,0.00157977883096367,0.946287519747236,Grp,M,CS,Night
119,119,1,1199,0.000789889415481833,0.947077409162717,Grp,M,CS,Night
120,120,1,1200,0.000789889415481833,0.947867298578199,Grp,M,CS,Night
121,121,2,1202,0.00157977883096367,0.949447077409163,Grp,M,CS,Night
123,123,2,1204,0.00157977883096367,0.951026856240126,Grp,M,CS,Night
124,124,2,1206,0.00157977883096367,0.95260663507109,Grp,M,CS,Night
128,128,1,1207,0.000789889415481833,0.953396524486572,Grp,M,CS,Night
131,131,1,1208,0.000789889415481833,0.954186413902054,Grp,M,CS,Night
132,132,1,1209,0.000789889415481833,0.954976303317536,Grp,M,CS,Night
134,134,2,1211,0.00157977883096367,0.956556082148499,Grp,M,CS,Night
135,135,1,1212,0.000789889415481833,0.957345971563981,Grp,M,CS,Night
137,137,2,1214,0.00157977883096367,0.958925750394945,Grp,M,CS,Night
141,141,2,1216,0.00157977883096367,0.960505529225908,Grp,M,CS,Night
142,142,1,1217,0.000789889415481833,0.96129541864139,Grp,M,CS,Night
144,144,2,1219,0.00157977883096367,0.962875197472354,Grp,M,CS,Night
145,145,2,1221,0.00157977883096367,0.964454976303318,Grp,M,CS,Night
146,146,2,1223,0.00157977883096367,0.966034755134281,Grp,M,CS,Night
147,147,1,1224,0.000789889415481833,0.966824644549763,Grp,M,CS,Night
150,150,1,1225,0.000789889415481833,0.967614533965245,Grp,M,CS,Night
151,151,1,1226,0.000789889415481833,0.968404423380727,Grp,M,CS,Night
163,163,1,1227,0.000789889415481833,0.969194312796209,Grp,M,CS,Night
167,167,2,1229,0.00157977883096367,0.970774091627172,Grp,M,CS,Night
168,168,1,1230,0.000789889415481833,0.971563981042654,Grp,M,CS,Night
174,174,1,1231,0.000789889415481833,0.972353870458136,Grp,M,CS,Night
175,175,1,1232,0.000789889415481833,0.973143759873618,Grp,M,CS,Night
181,181,1,1233,0.000789889415481833,0.9739336492891,Grp,M,CS,Night
190,190,1,1234,0.000789889415481833,0.974723538704581,Grp,M,CS,Night
193,193,1,1235,0.000789889415481833,0.975513428120063,Grp,M,CS,Night
200,200,1,1236,0.000789889415481833,0.976303317535545,Grp,M,CS,Night
208,208,1,1237,0.000789889415481833,0.977093206951027,Grp,M,CS,Night
212,212,1,1238,0.000789889415481833,0.977883096366509,Grp,M,CS,Night
216,216,2,1240,0.00157977883096367,0.979462875197472,Grp,M,CS,Night
219,219,2,1242,0.00157977883096367,0.981042654028436,Grp,M,CS,Night
228,228,2,1244,0.00157977883096367,0.9826224328594,Grp,M,CS,Night
230,230,1,1245,0.000789889415481833,0.983412322274881,Grp,M,CS,Night
244,244,1,1246,0.000789889415481833,0.984202211690363,Grp,M,CS,Night
253,253,1,1247,0.000789889415481833,0.984992101105845,Grp,M,CS,Night
257,257,2,1249,0.00157977883096367,0.986571879936809,Grp,M,CS,Night
265,265,1,1250,0.000789889415481833,0.987361769352291,Grp,M,CS,Night
305,305,2,1252,0.00157977883096367,0.988941548183254,Grp,M,CS,Night
323,323,1,1253,0.000789889415481833,0.989731437598736,Grp,M,CS,Night
336,336,1,1254,0.000789889415481833,0.990521327014218,Grp,M,CS,Night
337,337,1,1255,0.000789889415481833,0.9913112164297,Grp,M,CS,Night
340,340,1,1256,0.000789889415481833,0.992101105845182,Grp,M,CS,Night
357,357,1,1257,0.000789889415481833,0.992890995260663,Grp,M,CS,Night
429,429,1,1258,0.000789889415481833,0.993680884676145,Grp,M,CS,Night
430,430,1,1259,0.000789889415481833,0.994470774091627,Grp,M,CS,Night
463,463,1,1260,0.000789889415481833,0.995260663507109,Grp,M,CS,Night
475,475,1,1261,0.000789889415481833,0.996050552922591,Grp,M,CS,Night
487,487,1,1262,0.000789889415481833,0.996840442338073,Grp,M,CS,Night
505,505,1,1263,0.000789889415481833,0.997630331753555,Grp,M,CS,Night
521,521,1,1264,0.000789889415481833,0.998420221169036,Grp,M,CS,Night
526,526,1,1265,0.000789889415481833,0.999210110584518,Grp,M,CS,Night
627,627,1,1266,0.000789889415481833,1,Grp,M,CS,Night
5,5,117,117,0.0918367346938776,0.0918367346938776,Iso,M,CS,Night
6,6,119,236,0.0934065934065934,0.185243328100471,Iso,M,CS,Night
7,7,75,311,0.0588697017268446,0.244113029827316,Iso,M,CS,Night
8,8,64,375,0.0502354788069074,0.294348508634223,Iso,M,CS,Night
9,9,63,438,0.0494505494505495,0.343799058084772,Iso,M,CS,Night
10,10,53,491,0.0416012558869702,0.385400313971743,Iso,M,CS,Night
11,11,53,544,0.0416012558869702,0.427001569858713,Iso,M,CS,Night
12,12,43,587,0.0337519623233909,0.460753532182104,Iso,M,CS,Night
13,13,37,624,0.0290423861852433,0.489795918367347,Iso,M,CS,Night
14,14,48,672,0.0376766091051805,0.527472527472528,Iso,M,CS,Night
15,15,26,698,0.0204081632653061,0.547880690737834,Iso,M,CS,Night
16,16,28,726,0.021978021978022,0.569858712715856,Iso,M,CS,Night
17,17,31,757,0.0243328100470958,0.594191522762951,Iso,M,CS,Night
18,18,24,781,0.0188383045525903,0.613029827315542,Iso,M,CS,Night
19,19,20,801,0.0156985871271586,0.6287284144427,Iso,M,CS,Night
20,20,20,821,0.0156985871271586,0.644427001569859,Iso,M,CS,Night
21,21,20,841,0.0156985871271586,0.660125588697017,Iso,M,CS,Night
22,22,25,866,0.0196232339089482,0.679748822605966,Iso,M,CS,Night
23,23,14,880,0.010989010989011,0.690737833594976,Iso,M,CS,Night
24,24,21,901,0.0164835164835165,0.707221350078493,Iso,M,CS,Night
25,25,10,911,0.00784929356357928,0.715070643642072,Iso,M,CS,Night
26,26,5,916,0.00392464678178964,0.718995290423862,Iso,M,CS,Night
27,27,5,921,0.00392464678178964,0.722919937205652,Iso,M,CS,Night
28,28,12,933,0.00941915227629513,0.732339089481947,Iso,M,CS,Night
29,29,10,943,0.00784929356357928,0.740188383045526,Iso,M,CS,Night
30,30,11,954,0.00863422291993721,0.748822605965463,Iso,M,CS,Night
31,31,5,959,0.00392464678178964,0.752747252747253,Iso,M,CS,Night
32,32,9,968,0.00706436420722135,0.759811616954474,Iso,M,CS,Night
33,33,11,979,0.00863422291993721,0.768445839874411,Iso,M,CS,Night
34,34,5,984,0.00392464678178964,0.772370486656201,Iso,M,CS,Night
35,35,9,993,0.00706436420722135,0.779434850863422,Iso,M,CS,Night
36,36,8,1001,0.00627943485086342,0.785714285714286,Iso,M,CS,Night
37,37,5,1006,0.00392464678178964,0.789638932496075,Iso,M,CS,Night
38,38,12,1018,0.00941915227629513,0.799058084772371,Iso,M,CS,Night
39,39,8,1026,0.00627943485086342,0.805337519623234,Iso,M,CS,Night
40,40,5,1031,0.00392464678178964,0.809262166405024,Iso,M,CS,Night
41,41,7,1038,0.0054945054945055,0.814756671899529,Iso,M,CS,Night
42,42,6,1044,0.00470957613814757,0.819466248037677,Iso,M,CS,Night
43,43,2,1046,0.00156985871271586,0.821036106750393,Iso,M,CS,Night
44,44,3,1049,0.00235478806907378,0.823390894819466,Iso,M,CS,Night
45,45,6,1055,0.00470957613814757,0.828100470957614,Iso,M,CS,Night
46,46,11,1066,0.00863422291993721,0.836734693877551,Iso,M,CS,Night
47,47,5,1071,0.00392464678178964,0.840659340659341,Iso,M,CS,Night
48,48,4,1075,0.00313971742543171,0.843799058084773,Iso,M,CS,Night
49,49,3,1078,0.00235478806907378,0.846153846153846,Iso,M,CS,Night
50,50,3,1081,0.00235478806907378,0.84850863422292,Iso,M,CS,Night
51,51,5,1086,0.00392464678178964,0.85243328100471,Iso,M,CS,Night
53,53,6,1092,0.00470957613814757,0.857142857142857,Iso,M,CS,Night
54,54,4,1096,0.00313971742543171,0.860282574568289,Iso,M,CS,Night
55,55,5,1101,0.00392464678178964,0.864207221350078,Iso,M,CS,Night
56,56,4,1105,0.00313971742543171,0.86734693877551,Iso,M,CS,Night
58,58,6,1111,0.00470957613814757,0.872056514913658,Iso,M,CS,Night
59,59,5,1116,0.00392464678178964,0.875981161695447,Iso,M,CS,Night
60,60,6,1122,0.00470957613814757,0.880690737833595,Iso,M,CS,Night
61,61,2,1124,0.00156985871271586,0.882260596546311,Iso,M,CS,Night
62,62,7,1131,0.0054945054945055,0.887755102040816,Iso,M,CS,Night
63,63,7,1138,0.0054945054945055,0.893249607535322,Iso,M,CS,Night
64,64,1,1139,0.000784929356357928,0.89403453689168,Iso,M,CS,Night
65,65,3,1142,0.00235478806907378,0.896389324960754,Iso,M,CS,Night
66,66,5,1147,0.00392464678178964,0.900313971742543,Iso,M,CS,Night
67,67,1,1148,0.000784929356357928,0.901098901098901,Iso,M,CS,Night
68,68,1,1149,0.000784929356357928,0.901883830455259,Iso,M,CS,Night
69,69,5,1154,0.00392464678178964,0.905808477237049,Iso,M,CS,Night
71,71,1,1155,0.000784929356357928,0.906593406593407,Iso,M,CS,Night
72,72,6,1161,0.00470957613814757,0.911302982731554,Iso,M,CS,Night
73,73,1,1162,0.000784929356357928,0.912087912087912,Iso,M,CS,Night
74,74,2,1164,0.00156985871271586,0.913657770800628,Iso,M,CS,Night
75,75,1,1165,0.000784929356357928,0.914442700156986,Iso,M,CS,Night
76,76,1,1166,0.000784929356357928,0.915227629513344,Iso,M,CS,Night
77,77,2,1168,0.00156985871271586,0.91679748822606,Iso,M,CS,Night
78,78,2,1170,0.00156985871271586,0.918367346938776,Iso,M,CS,Night
79,79,3,1173,0.00235478806907378,0.920722135007849,Iso,M,CS,Night
80,80,1,1174,0.000784929356357928,0.921507064364207,Iso,M,CS,Night
81,81,1,1175,0.000784929356357928,0.922291993720565,Iso,M,CS,Night
82,82,2,1177,0.00156985871271586,0.923861852433281,Iso,M,CS,Night
83,83,3,1180,0.00235478806907378,0.926216640502355,Iso,M,CS,Night
84,84,2,1182,0.00156985871271586,0.927786499215071,Iso,M,CS,Night
85,85,2,1184,0.00156985871271586,0.929356357927787,Iso,M,CS,Night
86,86,3,1187,0.00235478806907378,0.93171114599686,Iso,M,CS,Night
88,88,1,1188,0.000784929356357928,0.932496075353218,Iso,M,CS,Night
89,89,3,1191,0.00235478806907378,0.934850863422292,Iso,M,CS,Night
90,90,2,1193,0.00156985871271586,0.936420722135008,Iso,M,CS,Night
92,92,2,1195,0.00156985871271586,0.937990580847724,Iso,M,CS,Night
93,93,1,1196,0.000784929356357928,0.938775510204082,Iso,M,CS,Night
94,94,1,1197,0.000784929356357928,0.93956043956044,Iso,M,CS,Night
95,95,1,1198,0.000784929356357928,0.940345368916797,Iso,M,CS,Night
96,96,1,1199,0.000784929356357928,0.941130298273155,Iso,M,CS,Night
97,97,2,1201,0.00156985871271586,0.942700156985871,Iso,M,CS,Night
99,99,1,1202,0.000784929356357928,0.943485086342229,Iso,M,CS,Night
100,100,1,1203,0.000784929356357928,0.944270015698587,Iso,M,CS,Night
101,101,2,1205,0.00156985871271586,0.945839874411303,Iso,M,CS,Night
103,103,1,1206,0.000784929356357928,0.946624803767661,Iso,M,CS,Night
105,105,3,1209,0.00235478806907378,0.948979591836735,Iso,M,CS,Night
106,106,1,1210,0.000784929356357928,0.949764521193093,Iso,M,CS,Night
107,107,2,1212,0.00156985871271586,0.951334379905808,Iso,M,CS,Night
108,108,1,1213,0.000784929356357928,0.952119309262166,Iso,M,CS,Night
109,109,1,1214,0.000784929356357928,0.952904238618524,Iso,M,CS,Night
110,110,1,1215,0.000784929356357928,0.953689167974882,Iso,M,CS,Night
111,111,1,1216,0.000784929356357928,0.95447409733124,Iso,M,CS,Night
112,112,1,1217,0.000784929356357928,0.955259026687598,Iso,M,CS,Night
115,115,1,1218,0.000784929356357928,0.956043956043956,Iso,M,CS,Night
117,117,1,1219,0.000784929356357928,0.956828885400314,Iso,M,CS,Night
118,118,3,1222,0.00235478806907378,0.959183673469388,Iso,M,CS,Night
120,120,1,1223,0.000784929356357928,0.959968602825746,Iso,M,CS,Night
122,122,2,1225,0.00156985871271586,0.961538461538461,Iso,M,CS,Night
123,123,1,1226,0.000784929356357928,0.962323390894819,Iso,M,CS,Night
125,125,1,1227,0.000784929356357928,0.963108320251177,Iso,M,CS,Night
128,128,2,1229,0.00156985871271586,0.964678178963893,Iso,M,CS,Night
129,129,1,1230,0.000784929356357928,0.965463108320251,Iso,M,CS,Night
130,130,1,1231,0.000784929356357928,0.966248037676609,Iso,M,CS,Night
